36.628518,136.908643
36.670486,137.299423
36.742164,137.38002
36.972468,137.623957
36.689288,137.328063
36.631458,136.909813
36.530896,136.888467
36.655484,137.256383
36.832898,136.944232
36.739563,137.378038
36.565431,136.90359
36.733874,137.372669
36.780979,137.407803
36.665794,137.186359
36.797783,136.959027
36.831137,136.944261
36.62336,136.951604
0,0
36.705452,136.947027
36.65254,136.910404
36.738442,137.377088
36.736461,137.375368
36.965644,137.594936
36.934963,137.540492
36.929433,137.530834
36.649774,136.906564
36.666222,137.027339
36.66615,137.275016
36.627061,136.867927
36.822229,137.432673
36.972592,137.607499
36.735407,137.37429
36.856007,137.45299
36.972009,137.6053
36.624571,136.955439
36.651606,136.911593
36.763412,136.970856
36.664184,137.024831
36.690074,137.070181
36.682578,137.142778
36.688104,137.097869
36.768517,136.977657
36.824827,137.418386
36.651001,137.250828
36.689995,137.065723
36.687404,137.09866
36.65133,137.251525
36.623034,136.907647
36.646193,137.233875
36.627967,136.880158
36.632083,136.896147
36.802493,137.421384
36.773804,137.401465
36.771759,137.400111
36.802369,137.421352
36.735747,137.374714
36.649563,137.2167
36.680128,137.12007
36.690029,137.080898
36.692381,137.084527
36.627396,136.873444
36.669145,137.180977
36.661509,137.194868
36.412737,136.875991
36.67275397,137.0328573
36.65043606,136.987345
36.63047326,136.9103449
36.76206404,136.9690705
36.70024065,136.9383145
36.79667467,136.9607328
36.80052868,136.955271
36.39463875,136.8790864
36.7335641,136.9574929
36.77095038,136.9788965
36.74417318,136.9653151
36.71413423,136.9518844
36.74449339,137.3813116
36.8322298,136.9442651
36.92017221,137.5177661
36.97330169,137.6134442
36.97329052,137.6143059
36.77091243,136.9781837
36.66612251,137.1855131
36.62890125,136.8407805
36.63446898,136.9082032
36.63114948,136.9058987
36.67693084,137.3151488
36.65858148,137.0040463
36.68990402,137.0795312
36.74598603,137.3822582
36.7497648,137.3844772
36.65301447,137.2092139
36.65625904,137.2042242
36.6562159,137.2042644
36.60435954,136.7923252
36.60447844,136.7921013
36.60452591,136.7921568
36.60443811,136.7920389
36.6909137,137.0963275
36.72468881,136.9533211
36.73789895,136.9671012
36.81067009,137.4175664
36.80097302,137.4209912
36.77094216,136.9783643
36.64120138,136.97493
36.65552652,137.2074561
36.87854231,136.9727166
36.77563291,137.4031357
36.60420244,136.7929174
36.66444482,137.1891235
36.93097835,137.5329978
36.39609939,136.8793591
36.6365365,136.9077385
36.66617815,137.1855329
36.67708176,137.3152862
36.62969012,136.8431824
36.79996604,137.4208073
36.872701,137.4781365
36.5039472,136.87418
36.71408805,136.9520677
36.66576311,137.273111
36.62738582,136.8734352
36.68253376,137.1423211
36.69173711,136.9145515
36.65042727,136.9073589
36.67279604,137.0324856
36.62711991,136.87694
36.85067409,137.4474266
36.6947086,136.928361
36.65551453,137.2076386
36.57833721,136.9032025
36.79326107,136.9668931
36.65857151,137.2598278
36.65594382,137.0015411
36.65348251,136.9942331
36.97281546,137.6063389
36.65913888,137.0138929
36.65897012,137.0136891
36.88252378,136.9876469
36.70564615,137.3355465
36.86796672,137.4717522
36.63016059,136.8466812
36.69182425,136.9233579
36.69211045,136.9237443
36.69171969,136.9234358
36.62739462,136.8737803
36.65499763,137.2083929
36.77092518,136.9785738
36.68043044,137.3195433
36.69227257,136.924102
36.62648886,136.8724682
36.67000662,137.0312114
36.69287006,137.0896868
36.68095964,137.114619
36.63057047,136.9105334
36.67299039,137.1737868
36.6264567,136.8723204
36.96140892,137.5873334
36.73790194,136.9681501
36.64792417,137.2439932
36.65802499,137.0039587
36.77077328,136.9780111
36.6748284,137.3110424
36.39445023,136.8791316
36.50407448,136.8741376
36.62512762,136.9573689
36.77206923,136.9833624
36.67374252,137.0337707
36.65605401,137.0021905
36.75175265,136.9605713
36.65399117,137.2077476
36.55646311,136.9023689
36.6273226,136.8735833
36.69125769,137.0818229
36.62644883,136.87235
36.83832848,136.9439984
36.71302711,136.9518245
36.65536743,137.207821
36.65636778,137.0034737
36.6618365,137.263548
36.85630525,137.4533999
36.63854053,136.907567
36.75654575,136.9619772
36.75969676,136.9658804
36.70093603,136.939373
36.70089614,136.9392941
36.60508568,136.9072539
36.6918189,137.0786902
36.79795069,137.4204218
36.60372735,136.7978572
36.60382499,136.7959512
36.81466447,137.4220463
36.66414173,137.2687852
36.68303259,137.1096384
36.94929205,137.5677735
36.77063018,136.9779917
36.65143346,136.9890537
36.69122167,136.9217056
36.65535103,137.2080878
36.65510893,137.208319
36.85645956,136.9539226
36.64362099,136.9776858
36.41355959,136.8758999
36.73830135,136.9606517
36.62684937,136.8695769
36.81902078,137.430372
36.89990504,137.49826
36.6541328,137.2551786
36.68950337,137.0637912
36.64630188,137.2295338
36.69007735,137.0660296
36.69322928,137.143195
36.63753757,136.9713572
36.39738428,136.879328
36.68946573,136.9221348
36.97170101,137.6330376
36.94959623,137.5683604
36.68253559,137.1453324
36.65827915,137.0038299
36.67060948,137.030977
36.68277477,137.1436344
36.72560643,137.3601569
36.66937153,137.2937947
36.93109612,137.5333107
36.72457005,136.9533529
36.67013122,137.2980686
36.71288211,136.9520787
36.53198863,136.8889661
36.63214204,136.8928132
36.63214204,136.8928132
36.63208577,136.8925373
36.63222116,136.8926551
36.63216825,136.8929213
36.67307045,137.2674068
36.96536213,137.5943427
36.66522859,137.2710511
36.6273363,136.8780868
36.58450684,136.8989928
36.97049774,137.6023948
36.77953993,136.9813291
36.62725897,136.8735638
36.87734594,136.971047
36.67305451,137.2674561
36.73817396,136.9605237
36.6844617,137.3262595
