36.93293057,137.5025595
36.88354147,137.5241774
36.9130501,137.4584816
36.92465387,137.4886789
36.91652893,137.4622097
36.92061101,137.5389388
36.95621799,137.5546712
36.91179651,137.4571434
36.92763749,137.4958209
36.92881727,137.4974844
36.94243237,137.4825331
36.92690418,137.4744126
36.92085506,137.470746
36.9319052,137.5013426
36.93932018,137.5137375
36.93300433,137.4958519
36.93312872,137.5028587
36.94731984,137.5525555
36.93585676,137.5033939
36.88985369,137.5096088
36.88221301,137.5223992
36.92578562,137.453297
36.94724267,137.5616417
36.91983929,137.4559558
36.93554315,137.508666
36.94489229,137.5282791
36.9330575,137.5027495
36.93038206,137.499372
36.93334713,137.4942859
36.9058726,137.4934459
36.8938797,137.5136183
36.9265313,137.507956
36.93216679,137.5015813
36.92048191,137.4684862
36.90563902,137.4713957
36.92225774,137.500419
36.9217744,137.4357665
36.90697466,137.4718726
36.96896805,137.5843602
36.92989165,137.4987912
36.95646686,137.5773995
36.95260232,137.5604013
36.92917775,137.507105
36.93466282,137.5048667
36.91956033,137.4593575
36.94128896,137.5003777
36.9160373,137.4616428
36.93394992,137.4853211
36.89614321,137.5172363
36.90244348,137.5637612
36.93014106,137.4779895
36.85338702,137.4382224
36.90677831,137.4333974
36.85727792,137.441449
36.88013927,137.4610227
36.89112172,137.4451242
36.88238712,137.4347698
36.8741925,137.4273472
36.8634282,137.4303438
36.88610494,137.4255466
36.8802695,137.4611232
36.86977151,137.5180855
36.86610013,137.4426321
36.8416956,137.5608864
36.86587763,137.4390902
36.85835308,137.429659
36.87484944,137.4869501
36.85828218,137.5539793
36.88668572,137.4308604
36.86606959,137.5243462
36.87112382,137.4557349
36.8868879,137.4747858
36.86021633,137.4443696
36.86935442,137.450332
36.86719441,137.5148919
36.85862002,137.4540285
36.84984875,137.4360981
36.85394727,137.4388435
36.87306127,137.4440156
36.8947261,137.4678264
36.86394199,137.4304554
36.86873197,137.513884
36.8814264,137.4631572
36.85203637,137.4373789
36.87562028,137.516774
36.86955677,137.429051
36.88807065,137.424286
36.90729407,137.4235182
36.86272386,137.4303468
36.87041623,137.4442414
36.88995232,137.4559719
36.89235318,137.4474454
36.85312838,137.4380491
36.87129498,137.4376364
36.87091299,137.4424258
36.85350532,137.4622965
36.86700264,137.4474043
36.87478216,137.4216533
36.84830712,137.4953221
36.88151084,137.4577202
36.87133204,137.4217998
36.8707141,137.4592124
36.87411629,137.4590645
36.85240005,137.4763674
36.88033903,137.4527804
36.87408638,137.4532821
36.87684054,137.4592212
36.88317562,137.4495392
36.8661684,137.4482137
36.87671344,137.4283753
36.88036385,137.4492485
36.8782943,137.4297881
36.87111479,137.4525975
36.87465839,137.4501135
36.87295962,137.4448508
36.89302951,137.4445683
36.86959424,137.4422411
36.88395269,137.4229392
36.87639128,137.4282135
36.89052002,137.4665109
36.87367941,137.4517603
36.89239915,137.439944
